"tt0117505"	"8.5"	"11"	\N	\N	\N
"tt0117507"	"6.1"	"47"	\N	\N	\N
"tt0117508"	"4.9"	"103"	\N	\N	\N
"tt0117509"	"6.8"	"188944"	"2387"	"3767"	\N
"tt0117517"	"6.2"	"130"	\N	\N	\N
"tt0117518"	"6.7"	"83"	\N	\N	\N
"tt0117524"	"5.8"	"10"	\N	\N	\N
"tt0117525"	"3.9"	"8"	\N	\N	\N
"tt0117526"	"5.8"	"13"	\N	\N	\N
"tt0117528"	"5.6"	"27"	\N	\N	\N
"tt0117533"	"6.0"	"1189"	\N	\N	\N
"tt0117539"	"5.3"	"146"	\N	\N	\N
"tt0117540"	"5.9"	"774"	\N	\N	\N
"tt0117541"	"5.6"	"22"	\N	\N	\N
"tt0117543"	"5.8"	"243"	\N	\N	\N
"tt0117544"	"6.2"	"268"	\N	\N	\N
"tt0117546"	"5.7"	"148"	\N	\N	\N
"tt0117549"	"2.6"	"421"	\N	\N	\N
"tt0117550"	"2.4"	"8222"	\N	\N	\N
"tt0117553"	"2.9"	"142"	\N	\N	\N
"tt0117555"	"8.1"	"1735"	\N	\N	\N
"tt0117557"	"8.1"	"9"	\N	\N	\N
"tt0117561"	"7.0"	"4728"	\N	\N	\N
"tt0117566"	"4.4"	"441"	\N	\N	\N
"tt0117567"	"3.2"	"335"	\N	\N	\N
"tt0117571"	"7.2"	"250992"	"1548"	"5139"	\N
"tt0117573"	"5.8"	"56"	\N	\N	\N
"tt0117575"	"6.7"	"549"	\N	\N	\N
"tt0117577"	"6.0"	"1276"	\N	\N	\N
"tt0117578"	"8.3"	"47"	\N	\N	\N
"tt0117579"	"3.7"	"84"	\N	\N	\N
"tt0117581"	"3.4"	"1120"	\N	\N	\N
"tt0117582"	"5.8"	"2050"	\N	\N	\N
"tt0117585"	"4.8"	"46"	\N	\N	\N
"tt0117589"	"8.0"	"32557"	"454"	"6925"	\N
"tt0117591"	"6.3"	"60"	\N	\N	\N
"tt0117593"	"6.5"	"82"	\N	\N	\N
"tt0117594"	"7.2"	"61"	\N	\N	\N
"tt0117595"	"7.2"	"11"	\N	\N	\N
"tt0117600"	"6.5"	"238"	\N	\N	\N
"tt0117602"	"6.1"	"48"	\N	\N	\N
"tt0117603"	"6.8"	"12007"	\N	"3969"	\N
"tt0117604"	"7.9"	"667"	\N	\N	\N
"tt0117607"	"6.7"	"122"	\N	\N	\N
"tt0117608"	"5.7"	"19567"	\N	"1239"	\N
"tt0117609"	"5.9"	"2400"	\N	\N	\N
"tt0117610"	"7.5"	"14"	\N	\N	\N
"tt0117611"	"4.9"	"1162"	\N	\N	\N
"tt0117612"	"4.1"	"107"	\N	\N	\N
"tt0117614"	"7.4"	"19"	\N	\N	\N
"tt0117615"	"7.7"	"9857"	\N	\N	\N
"tt0117617"	"3.7"	"117"	\N	\N	\N
"tt0117619"	"6.7"	"595"	\N	\N	\N
"tt0117623"	"4.9"	"59"	\N	\N	\N
"tt0117628"	"6.0"	"15182"	\N	"1843"	\N
"tt0117630"	"5.8"	"13"	\N	\N	\N
"tt0117631"	"7.7"	"47330"	"806"	"6362"	\N
"tt0117634"	"6.8"	"38"	\N	\N	\N
"tt0117635"	"8.3"	"6"	\N	\N	\N
"tt0117636"	"7.9"	"45"	\N	\N	\N
"tt0117638"	"5.5"	"40"	\N	\N	\N
"tt0117640"	"4.3"	"97"	\N	\N	\N
"tt0117643"	"5.8"	"31"	\N	\N	\N
"tt0117645"	"5.3"	"206"	\N	\N	\N
"tt0117649"	"6.5"	"13"	\N	\N	\N
"tt0117650"	"5.9"	"21"	\N	\N	\N
"tt0117651"	"4.8"	"395"	\N	\N	\N
"tt0117652"	"7.2"	"48"	\N	\N	\N
"tt0117653"	"5.6"	"3193"	\N	\N	\N
"tt0117655"	"3.6"	"28"	\N	\N	\N
"tt0117657"	"3.4"	"55"	\N	\N	\N
"tt0117658"	"6.1"	"6428"	\N	\N	\N
"tt0117660"	"5.7"	"202"	\N	\N	\N
"tt0117662"	"4.7"	"187"	\N	\N	\N
"tt0117663"	"6.1"	"59"	\N	\N	\N
"tt0117664"	"5.2"	"266"	\N	\N	\N
"tt0117665"	"7.6"	"170606"	"962"	"6081"	\N
"tt0117666"	"8.0"	"79683"	"360"	"7017"	\N
"tt0117667"	"5.2"	"268"	\N	\N	\N
"tt0117668"	"5.8"	"432"	\N	\N	\N
"tt0117669"	"7.6"	"132"	\N	\N	\N
"tt0117670"	"7.3"	"14"	\N	\N	\N
"tt0117672"	"4.2"	"8"	\N	\N	\N
"tt0117674"	"6.2"	"89"	\N	\N	\N
"tt0117675"	"7.1"	"19"	\N	\N	\N
"tt0117676"	"2.5"	"2202"	\N	\N	\N
"tt0117677"	"7.6"	"42"	\N	\N	\N
"tt0117684"	"7.6"	"420"	\N	\N	\N
"tt0117686"	"4.0"	"41"	\N	\N	\N
"tt0117688"	"3.9"	"3790"	\N	\N	\N
"tt0117689"	"5.9"	"10"	\N	\N	\N
"tt0117690"	"7.3"	"2327"	\N	\N	\N
"tt0117691"	"6.4"	"381"	\N	\N	\N
"tt0117692"	"3.9"	"2915"	\N	\N	\N
"tt0117695"	"6.2"	"1010"	\N	\N	\N
"tt0117697"	"7.0"	"21"	\N	\N	\N
"tt0117699"	"7.1"	"43"	\N	\N	\N
"tt0117701"	"7.0"	"58"	\N	\N	\N
"tt0117705"	"6.4"	"134436"	"3197"	"2463"	\N
"tt0117706"	"3.6"	"358"	\N	\N	\N
"tt0117710"	"4.1"	"341"	\N	\N	\N
"tt0117711"	"3.6"	"123"	\N	\N	\N
"tt0117715"	"7.5"	"2781"	\N	\N	\N
"tt0117716"	"2.7"	"468"	\N	\N	\N
"tt0117717"	"5.3"	"98"	\N	\N	\N
"tt0117718"	"6.9"	"5037"	\N	\N	\N
"tt0117721"	"5.0"	"41"	\N	\N	\N
"tt0117722"	"7.5"	"6"	\N	\N	\N
"tt0117723"	"5.3"	"33063"	"4217"	"601"	\N
"tt0117724"	"6.0"	"272"	\N	\N	\N
"tt0117725"	"2.6"	"74"	\N	\N	\N
"tt0117731"	"7.6"	"107318"	"1010"	"6013"	\N
"tt0117733"	"5.8"	"26"	\N	\N	\N
"tt0117734"	"1.9"	"131"	\N	\N	\N
"tt0117735"	"7.2"	"95"	\N	\N	\N
"tt0117736"	"6.4"	"13"	\N	\N	\N
"tt0117737"	"6.6"	"22861"	\N	"3206"	\N
"tt0117738"	"4.2"	"312"	\N	\N	\N
"tt0117739"	"6.5"	"565"	\N	\N	\N
"tt0117740"	"6.9"	"198"	\N	\N	\N
"tt0117742"	"6.5"	"386"	\N	\N	\N
"tt0117745"	"6.3"	"255"	\N	\N	\N
"tt0117746"	"5.6"	"8"	\N	\N	\N
"tt0117748"	"5.0"	"11"	\N	\N	\N
"tt0117749"	"6.7"	"6"	\N	\N	\N
"tt0117752"	"4.3"	"119"	\N	\N	\N
"tt0117754"	"7.8"	"21"	\N	\N	\N
"tt0117760"	"5.6"	"148"	\N	\N	\N
"tt0117761"	"4.7"	"169"	\N	\N	\N
"tt0117762"	"5.9"	"99"	\N	\N	\N
"tt0117763"	"6.6"	"53"	\N	\N	\N
"tt0117764"	"4.1"	"99"	\N	\N	\N
"tt0117765"	"4.4"	"38704"	"4443"	"147"	\N
"tt0117766"	"7.4"	"25"	\N	\N	\N
"tt0117768"	"4.2"	"6000"	\N	\N	\N
"tt0117771"	"6.9"	"964"	\N	\N	\N
"tt0117773"	"5.9"	"559"	\N	\N	\N
"tt0117774"	"5.9"	"10511"	\N	"1660"	\N
"tt0117775"	"6.5"	"259"	\N	\N	\N
"tt0117781"	"6.2"	"3265"	\N	\N	\N
"tt0117783"	"5.0"	"24"	\N	\N	\N
"tt0117784"	"5.9"	"1387"	\N	\N	\N
"tt0117786"	"6.2"	"22463"	\N	"2228"	\N
"tt0117788"	"4.2"	"731"	\N	\N	\N
"tt0117789"	"5.7"	"17"	\N	\N	\N
"tt0117791"	"6.4"	"6376"	\N	\N	\N
"tt0117793"	"7.8"	"49"	\N	\N	\N
"tt0117797"	"7.7"	"3003"	\N	\N	\N
"tt0117798"	"5.3"	"109"	\N	\N	\N
"tt0117799"	"5.8"	"307"	\N	\N	\N
"tt0117802"	"7.3"	"69252"	"1390"	"5394"	\N
"tt0117803"	"5.2"	"382"	\N	\N	\N
"tt0117804"	"6.9"	"13"	\N	\N	\N
"tt0117806"	"7.0"	"94"	\N	\N	\N
"tt0117809"	"6.1"	"246"	\N	\N	\N
"tt0117810"	"6.2"	"58"	\N	\N	\N
"tt0117811"	"7.4"	"21"	\N	\N	\N
"tt0117812"	"6.0"	"222"	\N	\N	\N
"tt0117814"	"4.5"	"426"	\N	\N	\N
"tt0117815"	"6.5"	"116"	\N	\N	\N
"tt0117816"	"4.2"	"49"	\N	\N	\N
"tt0117817"	"7.1"	"1086"	\N	\N	\N
"tt0117821"	"6.9"	"643"	\N	\N	\N
"tt0117822"	"7.6"	"45"	\N	\N	\N
"tt0117823"	"7.2"	"20"	\N	\N	\N
"tt0117825"	"4.6"	"21"	\N	\N	\N
"tt0117826"	"5.3"	"11880"	\N	"706"	\N
"tt0117827"	"4.6"	"238"	\N	\N	\N
"tt0117829"	"7.7"	"39"	\N	\N	\N
"tt0117830"	"5.1"	"10"	\N	\N	\N
"tt0117831"	"5.7"	"27"	\N	\N	\N
"tt0117833"	"5.5"	"14"	\N	\N	\N
"tt0117835"	"6.6"	"8"	\N	\N	\N
"tt0117865"	"6.6"	"363"	\N	\N	\N
"tt0117866"	"6.7"	"748"	\N	\N	\N
"tt0117868"	"7.1"	"87"	\N	\N	\N
"tt0117873"	"8.4"	"87"	\N	\N	\N
"tt0117876"	"7.3"	"1262"	\N	\N	\N
"tt0117877"	"6.1"	"84"	\N	\N	\N
"tt0117878"	"6.2"	"417"	\N	\N	\N
"tt0117883"	"7.5"	"31702"	"1181"	"5761"	\N
"tt0117884"	"7.0"	"76"	\N	\N	\N
"tt0117886"	"5.8"	"55"	\N	\N	\N
"tt0117887"	"6.9"	"55550"	"2201"	"4043"	\N
"tt0117891"	"5.7"	"3652"	\N	\N	\N
"tt0117894"	"5.7"	"23854"	\N	"1188"	\N
"tt0117898"	"5.2"	"990"	\N	\N	\N
"tt0117903"	"7.3"	"15"	\N	\N	\N
"tt0117904"	"7.4"	"340"	\N	\N	\N
"tt0117905"	"8.1"	"3891"	\N	\N	\N
"tt0117906"	"6.4"	"19"	\N	\N	\N
"tt0117907"	"8.1"	"75"	\N	\N	\N
"tt0117908"	"6.3"	"35"	\N	\N	\N
"tt0117909"	"7.4"	"3392"	\N	\N	\N
"tt0117910"	"7.0"	"846"	\N	\N	\N
"tt0117911"	"4.3"	"320"	\N	\N	\N
"tt0117912"	"3.6"	"390"	\N	\N	\N
"tt0117913"	"7.4"	"114950"	"1183"	"5721"	\N
"tt0117914"	"5.3"	"52"	\N	\N	\N
"tt0117915"	"2.8"	"343"	\N	\N	\N
"tt0117917"	"6.4"	"116"	\N	\N	\N
"tt0117918"	"6.3"	"41780"	"3139"	"2478"	\N
"tt0117921"	"6.3"	"22"	\N	\N	\N
"tt0117924"	"5.8"	"4335"	\N	\N	\N
"tt0117925"	"5.9"	"141"	\N	\N	\N
"tt0117930"	"2.9"	"99"	\N	\N	\N
"tt0117931"	"5.4"	"9"	\N	\N	\N
"tt0117932"	"8.0"	"8"	\N	\N	\N
"tt0117933"	"7.0"	"60"	\N	\N	\N
"tt0117935"	"6.3"	"80"	\N	\N	\N
"tt0117938"	"7.3"	"77"	\N	\N	\N
"tt0117939"	"7.0"	"73"	\N	\N	\N
"tt0117945"	"6.7"	"133"	\N	\N	\N
"tt0117947"	"6.8"	"25"	\N	\N	\N
"tt0117948"	"7.2"	"96"	\N	\N	\N
"tt0117950"	"4.5"	"6"	\N	\N	\N
"tt0117951"	"8.2"	"567738"	"156"	"7272"	\N
"tt0117952"	"6.0"	"124"	\N	\N	\N
"tt0117953"	"7.2"	"12"	\N	\N	\N
"tt0117954"	"5.8"	"35"	\N	\N	\N
"tt0117956"	"3.8"	"49"	\N	\N	\N
"tt0117958"	"7.2"	"12344"	\N	"4873"	\N
"tt0117959"	"6.7"	"1420"	\N	\N	\N
"tt0117960"	"7.5"	"15"	\N	\N	\N
"tt0117961"	"5.3"	"26"	\N	\N	\N
"tt0117965"	"5.7"	"5419"	\N	\N	\N
"tt0117968"	"7.1"	"1038"	\N	\N	\N
"tt0117969"	"6.3"	"247"	\N	\N	\N
"tt0117970"	"7.6"	"287"	\N	\N	\N
"tt0117971"	"5.4"	"7"	\N	\N	\N
"tt0117973"	"6.3"	"349"	\N	\N	\N
"tt0117975"	"5.8"	"232"	\N	\N	\N
"tt0117977"	"7.3"	"27"	\N	\N	\N
"tt0117978"	"5.1"	"240"	\N	\N	\N
"tt0117979"	"6.3"	"23621"	\N	"2400"	\N
"tt0117981"	"6.8"	"42"	\N	\N	\N
"tt0117982"	"5.9"	"21"	\N	\N	\N
"tt0117983"	"5.5"	"1143"	\N	\N	\N
"tt0117985"	"6.1"	"144"	\N	\N	\N
"tt0117986"	"6.2"	"12"	\N	\N	\N
"tt0117988"	"6.9"	"34"	\N	\N	\N
"tt0117990"	"7.3"	"613"	\N	\N	\N
"tt0117991"	"7.3"	"5168"	\N	\N	\N
"tt0117993"	"5.9"	"74"	\N	\N	\N
"tt0117994"	"4.6"	"122"	\N	\N	\N
"tt0117998"	"6.3"	"158042"	"3244"	"2386"	\N
"tt0117999"	"6.6"	"398"	\N	\N	\N
"tt0118001"	"5.4"	"4893"	\N	\N	\N
"tt0118002"	"5.2"	"4919"	\N	\N	\N
"tt0118003"	"6.3"	"592"	\N	\N	\N
"tt0118004"	"7.8"	"310"	\N	\N	\N
"tt0118005"	"5.0"	"14"	\N	\N	\N
"tt0118006"	"6.7"	"34"	\N	\N	\N
"tt0118011"	"8.2"	"1233"	\N	\N	\N
"tt0118014"	"8.2"	"83"	\N	\N	\N
"tt0118015"	"7.6"	"3937"	\N	\N	\N
"tt0118016"	"7.8"	"68"	\N	\N	\N
"tt0118018"	"6.0"	"1676"	\N	\N	\N
"tt0118020"	"7.4"	"2364"	\N	\N	\N
"tt0118022"	"7.2"	"66"	\N	\N	\N
"tt0118025"	"4.3"	"2037"	\N	\N	\N
"tt0118026"	"5.5"	"43"	\N	\N	\N
"tt0118030"	"5.7"	"403"	\N	\N	\N
"tt0118040"	"6.0"	"4409"	\N	\N	\N
"tt0118042"	"6.4"	"118"	\N	\N	\N
"tt0118043"	"7.0"	"2156"	\N	\N	\N
"tt0118044"	"6.6"	"1942"	\N	\N	\N
"tt0118045"	"6.2"	"214"	\N	\N	\N
"tt0118046"	"5.9"	"57"	\N	\N	\N
"tt0118053"	"5.5"	"55"	\N	\N	\N
"tt0118054"	"6.4"	"443"	\N	\N	\N
"tt0118055"	"6.1"	"12413"	\N	"2017"	\N
"tt0118056"	"6.9"	"56"	\N	\N	\N
"tt0118057"	"8.8"	"29"	\N	\N	\N
"tt0118059"	"6.0"	"55"	\N	\N	\N
"tt0118061"	"4.9"	"10"	\N	\N	\N
"tt0118062"	"5.2"	"203"	\N	\N	\N
"tt0118063"	"3.7"	"1213"	\N	\N	\N
"tt0118064"	"6.8"	"3840"	\N	\N	\N
"tt0118069"	"4.4"	"32"	\N	\N	\N
"tt0118073"	"5.6"	"9046"	\N	\N	\N
"tt0118074"	"6.1"	"254"	\N	\N	\N
"tt0118075"	"5.0"	"82"	\N	\N	\N
"tt0118076"	"3.1"	"202"	\N	\N	\N
"tt0118078"	"3.6"	"30"	\N	\N	\N
"tt0118079"	"4.0"	"316"	\N	\N	\N
"tt0118080"	"5.0"	"67"	\N	\N	\N
"tt0118083"	"4.7"	"1463"	\N	\N	\N
"tt0118084"	"6.8"	"37"	\N	\N	\N
"tt0118085"	"6.1"	"37"	\N	\N	\N
"tt0118088"	"4.2"	"208"	\N	\N	\N
"tt0118089"	"6.3"	"19"	\N	\N	\N
"tt0118091"	"6.8"	"23"	\N	\N	\N
"tt0118092"	"6.3"	"7"	\N	\N	\N
"tt0118094"	"7.2"	"12"	\N	\N	\N
"tt0118096"	"5.7"	"507"	\N	\N	\N
"tt0118097"	"5.4"	"132"	\N	\N	\N
"tt0118098"	"7.6"	"159"	\N	\N	\N
"tt0118099"	"6.2"	"45"	\N	\N	\N
"tt0118100"	"7.0"	"1746"	\N	\N	\N
"tt0118103"	"6.6"	"45"	\N	\N	\N
"tt0118105"	"5.1"	"168"	\N	\N	\N
"tt0118106"	"7.8"	"44"	\N	\N	\N
"tt0118107"	"6.9"	"19"	\N	\N	\N
"tt0118109"	"6.8"	"13"	\N	\N	\N
"tt0118110"	"5.9"	"103"	\N	\N	\N
"tt0118111"	"7.6"	"24371"	\N	"5952"	\N
"tt0118112"	"5.7"	"25"	\N	\N	\N
"tt0118113"	"6.8"	"2818"	\N	\N	\N
"tt0118114"	"8.6"	"3856"	\N	\N	\N
"tt0118115"	"2.1"	"128"	\N	\N	\N
"tt0118116"	"6.8"	"104"	\N	\N	\N
"tt0118117"	"7.1"	"2075"	\N	\N	\N
"tt0118118"	"5.9"	"108"	\N	\N	\N
"tt0118119"	"3.7"	"187"	\N	\N	\N
"tt0118120"	"6.5"	"35"	\N	\N	\N
"tt0118121"	"5.2"	"21"	\N	\N	\N
"tt0118124"	"5.1"	"220"	\N	\N	\N
"tt0118125"	"6.5"	"717"	\N	\N	\N
"tt0118127"	"4.9"	"393"	\N	\N	\N
"tt0118128"	"6.6"	"84"	\N	\N	\N
"tt0118131"	"4.3"	"31"	\N	\N	\N
"tt0118132"	"3.2"	"8"	\N	\N	\N
"tt0118133"	"2.3"	"28"	\N	\N	\N
"tt0118137"	"1.7"	"3292"	\N	\N	\N
"tt0118138"	"5.5"	"2683"	\N	\N	\N
"tt0118139"	"5.6"	"7"	\N	\N	\N
"tt0118141"	"5.9"	"806"	\N	\N	\N
"tt0118147"	"8.0"	"13497"	\N	\N	\N
"tt0118149"	"4.1"	"201"	\N	\N	\N
"tt0118150"	"6.3"	"497"	\N	\N	\N
"tt0118152"	"5.7"	"6"	\N	\N	\N
"tt0118153"	"4.0"	"93"	\N	\N	\N
"tt0118154"	"6.5"	"6"	\N	\N	\N
"tt0118156"	"5.1"	"95"	\N	\N	\N
"tt0118158"	"6.6"	"19526"	\N	"3261"	\N
"tt0118159"	"5.0"	"343"	\N	\N	\N
"tt0118161"	"4.2"	"95"	\N	\N	\N
"tt0118162"	"6.5"	"17"	\N	\N	\N
"tt0118163"	"7.3"	"3034"	\N	\N	\N
"tt0118164"	"6.5"	"115"	\N	\N	\N
"tt0118165"	"5.8"	"8"	\N	\N	\N
"tt0118170"	"4.3"	"112"	\N	\N	\N
"tt0118172"	"6.3"	"2730"	\N	\N	\N
"tt0118174"	"4.7"	"666"	\N	\N	\N
"tt0118175"	"7.7"	"19"	\N	\N	\N
"tt0118176"	"2.8"	"140"	\N	\N	\N
"tt0118179"	"7.7"	"35"	\N	\N	\N
"tt0118180"	"7.0"	"5"	\N	\N	\N
"tt0118181"	"2.3"	"152"	\N	\N	\N
"tt0118182"	"1.6"	"65"	\N	\N	\N
"tt0118184"	"6.8"	"32"	\N	\N	\N
"tt0118187"	"6.0"	"9"	\N	\N	\N
"tt0118194"	"7.2"	"17"	\N	\N	\N
"tt0118195"	"4.5"	"277"	\N	\N	\N
"tt0118199"	"7.1"	"118"	\N	\N	\N
"tt0118200"	"6.2"	"2291"	\N	\N	\N
"tt0118201"	"7.0"	"686"	\N	\N	\N
"tt0118203"	"6.5"	"107"	\N	\N	\N
"tt0118204"	"6.4"	"52"	\N	\N	\N
"tt0118206"	"7.2"	"51"	\N	\N	\N
"tt0118208"	"5.6"	"31"	\N	\N	\N
"tt0118209"	"8.7"	"20"	\N	\N	\N
"tt0118211"	"4.9"	"15"	\N	\N	\N
"tt0118212"	"5.3"	"143"	\N	\N	\N
"tt0118213"	"7.3"	"235"	\N	\N	\N
"tt0118214"	"3.7"	"247"	\N	\N	\N
"tt0118215"	"6.9"	"28"	\N	\N	\N
"tt0118216"	"3.2"	"473"	\N	\N	\N
"tt0118220"	"7.2"	"40"	\N	\N	\N
"tt0118221"	"6.1"	"8"	\N	\N	\N
"tt0118229"	"5.2"	"393"	\N	\N	\N
"tt0118230"	"6.3"	"759"	\N	\N	\N
"tt0118231"	"5.7"	"158"	\N	\N	\N
"tt0118232"	"5.9"	"21"	\N	\N	\N
"tt0118233"	"7.0"	"120"	\N	\N	\N
"tt0118235"	"4.9"	"42"	\N	\N	\N
"tt0118237"	"6.2"	"158"	\N	\N	\N
"tt0118239"	"6.9"	"642"	\N	\N	\N
"tt0118240"	"8.4"	"13"	\N	\N	\N
"tt0118245"	"6.5"	"139"	\N	\N	\N
"tt0118246"	"6.8"	"28"	\N	\N	\N
"tt0118301"	"6.1"	"12544"	\N	"1891"	\N
"tt0118441"	"3.6"	"729"	\N	\N	\N
"tt0118521"	"8.8"	"882"	\N	\N	\N
"tt0118523"	"4.8"	"2481"	\N	\N	\N
"tt0118524"	"5.0"	"83"	\N	\N	\N
"tt0118525"	"4.7"	"708"	\N	\N	\N
"tt0118529"	"6.5"	"496"	\N	\N	\N
"tt0118531"	"6.7"	"20009"	\N	"3461"	\N
"tt0118532"	"5.2"	"21"	\N	\N	\N
"tt0118533"	"5.4"	"12"	\N	\N	\N
"tt0118534"	"6.8"	"99"	\N	\N	\N
"tt0118535"	"6.7"	"244"	\N	\N	\N
"tt0118536"	"6.6"	"36"	\N	\N	\N
"tt0118537"	"3.3"	"333"	\N	\N	\N
"tt0118538"	"5.5"	"27"	\N	\N	\N
"tt0118539"	"2.8"	"9590"	\N	\N	\N
"tt0118540"	"7.9"	"2383"	\N	\N	\N
"tt0118541"	"5.3"	"8725"	\N	\N	\N
"tt0118542"	"3.0"	"857"	\N	\N	\N
"tt0118544"	"7.1"	"18"	\N	\N	\N
"tt0118545"	"6.1"	"129"	\N	\N	\N
"tt0118546"	"6.2"	"178"	\N	\N	\N
"tt0118548"	"6.7"	"44600"	"2477"	"3591"	\N
"tt0118550"	"6.9"	"179"	\N	\N	\N
"tt0118553"	"4.8"	"220"	\N	\N	\N
"tt0118554"	"6.0"	"2523"	\N	\N	\N
"tt0118556"	"6.1"	"21665"	\N	"1932"	\N
"tt0118557"	"6.2"	"213"	\N	\N	\N
"tt0118559"	"5.3"	"7"	\N	\N	\N
"tt0118560"	"5.9"	"11"	\N	\N	\N
"tt0118564"	"7.0"	"13293"	\N	"4508"	\N
"tt0118565"	"4.5"	"113"	\N	\N	\N
"tt0118566"	"6.1"	"3042"	\N	\N	\N
"tt0118569"	"3.3"	"68"	\N	\N	\N
"tt0118570"	"5.2"	"14663"	\N	"528"	\N
"tt0118571"	"6.5"	"162427"	"2964"	"2837"	\N
"tt0118572"	"6.7"	"40"	\N	\N	\N
"tt0118574"	"6.3"	"61"	\N	\N	\N
"tt0118576"	"7.6"	"415"	\N	\N	\N
"tt0118577"	"3.5"	"3132"	\N	\N	\N
"tt0118578"	"3.6"	"622"	\N	\N	\N
"tt0118579"	"4.8"	"167"	\N	\N	\N
"tt0118583"	"6.2"	"202825"	"3380"	"2175"	\N
"tt0118584"	"5.6"	"39"	\N	\N	\N
"tt0118586"	"6.6"	"2954"	\N	\N	\N
"tt0118588"	"7.2"	"2425"	\N	\N	\N
"tt0118589"	"2.2"	"20453"	\N	"18"	\N
"tt0118590"	"5.1"	"425"	\N	\N	\N
"tt0118591"	"6.2"	"768"	\N	\N	\N
"tt0118593"	"5.5"	"49"	\N	\N	\N
"tt0118594"	"4.9"	"293"	\N	\N	\N
"tt0118598"	"5.8"	"27"	\N	\N	\N
"tt0118600"	"3.7"	"173"	\N	\N	\N
"tt0118601"	"4.9"	"578"	\N	\N	\N
"tt0118603"	"6.1"	"1239"	\N	\N	\N
"tt0118604"	"5.1"	"20984"	\N	"475"	\N
"tt0118606"	"5.8"	"8"	\N	\N	\N
"tt0118607"	"7.3"	"63987"	"1498"	"5221"	\N
"tt0118608"	"4.6"	"219"	\N	\N	\N
"tt0118610"	"6.4"	"482"	\N	\N	\N
"tt0118611"	"6.7"	"90"	\N	\N	\N
"tt0118612"	"4.7"	"158"	\N	\N	\N
"tt0118613"	"5.7"	"42"	\N	\N	\N
"tt0118614"	"7.0"	"719"	\N	\N	\N
"tt0118615"	"4.7"	"84150"	"4419"	"223"	\N
"tt0118616"	"5.1"	"200"	\N	\N	\N
"tt0118617"	"7.1"	"99545"	"1749"	"4817"	\N
"tt0118620"	"3.8"	"30"	\N	\N	\N
"tt0118621"	"6.9"	"403"	\N	\N	\N
"tt0118622"	"7.1"	"10"	\N	\N	\N
"tt0118623"	"6.4"	"5050"	\N	\N	\N
"tt0118626"	"6.2"	"81"	\N	\N	\N
"tt0118631"	"4.0"	"319"	\N	\N	\N
"tt0118632"	"7.2"	"12336"	\N	"5006"	\N
"tt0118633"	"6.0"	"894"	\N	\N	\N
"tt0118635"	"7.0"	"2498"	\N	\N	\N
"tt0118636"	"6.7"	"32189"	"2407"	"3674"	\N
"tt0118637"	"5.1"	"42"	\N	\N	\N
"tt0118638"	"8.0"	"36"	\N	\N	\N
"tt0118639"	"4.5"	"23"	\N	\N	\N
"tt0118640"	"6.1"	"77"	\N	\N	\N
"tt0118643"	"5.8"	"6434"	\N	\N	\N
"tt0118644"	"6.5"	"1789"	\N	\N	\N
"tt0118646"	"3.5"	"125"	\N	\N	\N
"tt0118647"	"6.9"	"8113"	\N	\N	\N
"tt0118648"	"5.9"	"135"	\N	\N	\N
"tt0118649"	"6.8"	"6"	\N	\N	\N
"tt0118651"	"5.2"	"46"	\N	\N	\N
"tt0118652"	"5.1"	"1523"	\N	\N	\N
"tt0118653"	"6.7"	"168"	\N	\N	\N
"tt0118654"	"4.2"	"436"	\N	\N	\N
"tt0118655"	"7.0"	"200649"	"1938"	"4515"	\N
"tt0118659"	"6.3"	"54"	\N	\N	\N
"tt0118660"	"4.6"	"805"	\N	\N	\N
"tt0118661"	"3.7"	"37869"	"4486"	"68"	\N
"tt0118662"	"6.7"	"502"	\N	\N	\N
"tt0118663"	"4.4"	"4400"	\N	\N	\N
"tt0118664"	"3.6"	"167"	\N	\N	\N
"tt0118665"	"2.6"	"22527"	\N	"23"	\N
"tt0118668"	"4.5"	"298"	\N	\N	\N
"tt0118670"	"5.4"	"1525"	\N	\N	\N
"tt0118671"	"6.5"	"331"	\N	\N	\N
"tt0118673"	"5.8"	"2211"	\N	\N	\N
"tt0118674"	"7.3"	"349"	\N	\N	\N
"tt0118675"	"7.1"	"524"	\N	\N	\N
"tt0118676"	"6.0"	"13"	\N	\N	\N
"tt0118677"	"5.8"	"5"	\N	\N	\N
"tt0118678"	"5.0"	"2696"	\N	\N	\N
"tt0118680"	"4.5"	"170"	\N	\N	\N
"tt0118681"	"7.5"	"8"	\N	\N	\N
"tt0118682"	"6.4"	"2781"	\N	\N	\N
"tt0118683"	"6.2"	"425"	\N	\N	\N
"tt0118684"	"5.7"	"33"	\N	\N	\N
"tt0118685"	"6.8"	"450"	\N	\N	\N
"tt0118686"	"6.1"	"1651"	\N	\N	\N
"tt0118687"	"5.8"	"183"	\N	\N	\N
"tt0118688"	"3.7"	"211292"	"4499"	"54"	\N
"tt0118689"	"6.4"	"85958"	"3045"	"2685"	\N
"tt0118691"	"5.3"	"7564"	\N	\N	\N
"tt0118692"	"6.1"	"7639"	\N	\N	\N
"tt0118694"	"8.1"	"99389"	"237"	"7135"	\N
"tt0118696"	"5.0"	"975"	\N	\N	\N
"tt0118698"	"7.3"	"7009"	\N	\N	\N
"tt0118700"	"5.3"	"312"	\N	\N	\N
"tt0118701"	"7.2"	"90"	\N	\N	\N
"tt0118702"	"5.7"	"2497"	\N	\N	\N
